14776,-4.0000,-0.0322
14781,-4.0000,-0.0242
14786,-4.0000,-0.0215
14791,-4.0000,-0.0107
14796,-4.0000,-0.0269
14801,-4.0000,-0.0134
14806,-4.0000,-0.0322
14811,-4.0000,-0.0349
14816,-4.0000,-0.0322
14821,-4.0000,-0.0322
14826,-4.0000,-0.0188
14831,-4.0000,-0.0349
14836,-4.0000,-0.0054
14841,-4.0000,-0.0295
14846,-4.0000,-0.0269
14851,-4.0000,-0.0295
14856,-4.0000,-0.0269
14861,-4.0000,-0.0295
14866,-4.0000,-0.0376
14871,-4.0000,-0.0215
14876,-4.0000,-0.0322
14881,-4.0000,-0.0376
14886,-4.0000,-0.0322
14891,-4.0000,-0.0269
14896,-4.0000,-0.0242
14901,-4.0000,-0.0242
14906,-4.0000,-0.0107
14911,-4.0000,-0.0242
14916,-4.0000,-0.0295
14921,-4.0000,-0.0322
14926,-4.0000,-0.0403
14931,-4.0000,-0.0295
14936,-4.0000,-0.0349
14941,-4.0000,-0.0188
14946,-4.0000,-0.0376
14951,-4.0000,-0.0054
14956,-4.0000,-0.0295
14961,-4.0000,-0.0295
14966,-4.0000,-0.0322
14971,-4.0000,-0.0295
14976,-4.0000,-0.0242
14981,-4.0000,-0.0349
14986,-4.0000,-0.0322
14991,4.0000,-0.0349
14996,4.0000,-1.3780
15001,4.0000,-0.5131
15006,4.0000,-0.2256
15011,4.0000,-0.0913
15016,4.0000,-0.0242
15021,4.0000,-0.0269
15026,4.0000,0.0000
15031,4.0000,0.0107
15036,4.0000,0.0215
15041,4.0000,0.0322
15046,4.0000,0.0027
15051,4.0000,0.0376
15056,4.0000,0.0161
15061,4.0000,0.0322
15066,4.0000,0.0242
15071,4.0000,0.0242
15076,4.0000,0.0242
15081,4.0000,-0.0027
15086,4.0000,0.0295
15091,4.0000,0.0242
15096,4.0000,0.0322
15101,4.0000,0.0242
15106,4.0000,0.0322
15111,4.0000,0.0349
15116,4.0000,0.0188
15121,4.0000,0.0242
15126,4.0000,0.0134
15131,4.0000,0.0269
15136,4.0000,0.0054
15141,4.0000,0.0161
15146,4.0000,0.0242
15151,4.0000,0.0242
15156,4.0000,0.0376
15161,4.0000,0.0081
15166,4.0000,0.0376
15171,4.0000,0.0215
15176,4.0000,0.0322
15181,4.0000,0.0269
15186,4.0000,0.0269
15191,4.0000,0.0295
15196,4.0000,0.0027
15201,4.0000,0.0295
15206,4.0000,0.0161
15211,4.0000,0.0322
15216,4.0000,0.0295
15221,4.0000,0.0269
15226,4.0000,0.0269
15231,4.0000,0.0215
15236,4.0000,0.0269
15241,4.0000,0.0215
15246,4.0000,0.0215
15251,4.0000,0.0242
15256,4.0000,0.0161
15261,4.0000,0.0269
15266,4.0000,0.0027
15271,4.0000,0.0376
15276,4.0000,0.0134
15281,4.0000,0.0430
15286,4.0000,0.0295
15291,4.0000,0.0322
15296,4.0000,0.0269
15301,4.0000,0.0134
15306,4.0000,0.0322
15311,4.0000,0.0107
15316,4.0000,0.0295
15321,4.0000,0.0215
15326,4.0000,0.0376
15331,4.0000,0.0322
15336,4.0000,0.0295
15341,4.0000,0.0322
15346,4.0000,0.0215
15351,4.0000,0.0322
15356,4.0000,0.0161
15361,4.0000,0.0269
15366,4.0000,0.0269
15371,4.0000,0.0188
15376,4.0000,0.0295
15381,4.0000,0.0054
15386,4.0000,0.0376
15391,4.0000,0.0161
15396,4.0000,0.0430
15401,4.0000,0.0349
15406,4.0000,0.0349
15411,4.0000,0.0322
15416,4.0000,0.0027
15421,4.0000,0.0295
15426,4.0000,0.0107
15431,4.0000,0.0295
15436,4.0000,0.0242
15441,4.0000,0.0403
15446,4.0000,0.0322
15451,4.0000,0.0322
15456,4.0000,0.0295
15461,4.0000,0.0242
15466,4.0000,0.0269
15471,4.0000,0.0242
15476,4.0000,0.0242
15481,4.0000,0.0269
15486,4.0000,0.0107
15491,4.0000,0.0295
15496,4.0000,0.0134
15501,4.0000,0.0349
15506,4.0000,0.0349
15511,4.0000,0.0403
15516,4.0000,0.0403
15521,4.0000,0.0161
15526,4.0000,0.0376
15531,4.0000,0.0081
15536,4.0000,0.0295
15541,4.0000,0.0161
15546,4.0000,0.0295
15551,4.0000,0.0269
15556,4.0000,0.0295
15561,4.0000,0.0349
15566,4.0000,0.0322
15571,4.0000,0.0295
15576,4.0000,0.0269
15581,4.0000,0.0242
15586,4.0000,0.0295
15591,4.0000,0.0242
15596,4.0000,0.0269
15601,4.0000,0.0107
15606,4.0000,0.0295
15611,4.0000,0.0161
15616,4.0000,0.0376
15621,-4.0000,0.0376
15626,-4.0000,1.3001
15631,-4.0000,0.5722
15636,-4.0000,0.2847
15641,-4.0000,0.0886
15646,-4.0000,0.0645
15651,-4.0000,-0.0054
15656,-4.0000,-0.0081
15661,-4.0000,-0.0161
15666,-4.0000,-0.0295
